YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Topic,Category,Question,Response,Age,Gender,RaceEthnicity,RiskFactor,RiskFactorResponse,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Numerator,Sample_Size,LocationID,TopicID,CategoryID,QuestionID,ResponseID,DataValueTypeID,AgeID,GenderID,RaceEthnicityID,RiskFactorID,RiskFactorResponseID,GeoLocation,Geographic Level
2016,2017,NE,Nebraska,NSCH,Service Utilization,Screening,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters",Yes,0-17 years,Male,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,68.34,,,63.07,73.29,,632,31,TUTL,CSCRN,CHSCRN,RYES,,AGE017,GM,WHT,RFAPAR,RFTOT,POINT (-99.3657206229996 41.6410409880005),
2016,2017,ME,Maine,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",School,0-17 years,All genders,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,23,TUTL,CPTYP,CHPTYP,RSCHL,,AGE017,GALL,BLK,RFAPAR,RFTOT,POINT (-68.9850313359996 45.2542288940005),
2016,2017,SD,South Dakota,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Pediatrician or other general doctor?s office,0-17 years,All genders,"Hispanic, any race",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,39,46,TUTL,CPTYP,CHPTYP,RPED,,AGE017,GALL,HISP,RFAPAR,RFTOT,POINT (-100.373530636999 44.3531300530004),
2016,2017,AZ,Arizona,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Other,0-17 years,Male,"Hispanic, any race",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,142,4,TUTL,CPTYP,CHPTYP,COTH,,AGE017,GM,HISP,RFAPAR,RFTOT,POINT (-111.763811276999 34.8659702800004),
2016,2017,OR,Oregon,NSCH,Service Utilization,Need,Percentage of children who needed vision care in the past 12 months but did not receive it,Yes,0-17 years,All genders,Other,All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,41,TUTL,CNEED,CHNEED,RYES,,AGE017,GALL,OTH,RFAPAR,RFTOT,POINT (-120.155031325999 44.5674494240004),
2016,2017,GA,Georgia,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Clinic,0-17 years,Male,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,2.16,,,0.73,4.87,,260,13,TUTL,CPTYP,CHPTYP,RCLNC,,AGE017,GM,WHT,RFAPAR,RFTOT,POINT (-83.6275803459996 32.8396810930004),
2016,2017,AZ,Arizona,NSCH,Service Utilization,Need,Percentage of children who needed vision care in the past 12 months but did not receive it,Yes,0-17 years,Female,Other,All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,4,TUTL,CNEED,CHNEED,RYES,,AGE017,GF,OTH,RFAPAR,RFTOT,POINT (-111.763811276999 34.8659702800004),
2016,2017,MO,Missouri,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Other,0-17 years,Male,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,437,29,TUTL,CPTYP,CHPTYP,COTH,,AGE017,GM,WHT,RFAPAR,RFTOT,POINT (-92.5663000529996 38.6357907760004),
2016,2017,OH,Ohio,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Eye doctor or eye specialist,0-17 years,Male,"Hispanic, any race",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,39,TUTL,CPTYP,CHPTYP,REYESP,,AGE017,GM,HISP,RFAPAR,RFTOT,POINT (-82.4042600559996 40.0602101410004),
2016,2017,TX,Texas,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Clinic,0-17 years,All genders,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,48,TUTL,CPTYP,CHPTYP,RCLNC,,AGE017,GALL,BLK,RFAPAR,RFTOT,POINT (-99.4267702059996 31.8272404070004),
2016,2017,UT,Utah,NSCH,Service Utilization,Screening,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters",Yes,0-17 years,All genders,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,49,TUTL,CSCRN,CHSCRN,RYES,,AGE017,GALL,BLK,RFAPAR,RFTOT,POINT (-111.587130634999 39.3607001710004),
2016,2017,SC,South Carolina,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Clinic,0-17 years,All genders,All races,All participants,Total,%,Crude Prevalence,4.11,,,2.41,6.51,,890,45,TUTL,CPTYP,CHPTYP,RCLNC,,AGE017,GALL,ALLRACE,RFAPAR,RFTOT,POINT (-81.0453712069996 33.9988213030004),
2016,2017,VT,Vermont,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Eye doctor or eye specialist,0-17 years,All genders,All races,All participants,Total,%,Crude Prevalence,40.84,,,36.76,45.02,,1130,50,TUTL,CPTYP,CHPTYP,REYESP,,AGE017,GALL,ALLRACE,RFAPAR,RFTOT,POINT (-72.5176407909996 43.6253812390004),
2016,2017,NC,North Carolina,NSCH,Service Utilization,Screening,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters",Yes,0-17 years,Female,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,78.87,,,71.46,85.11,,423,37,TUTL,CSCRN,CHSCRN,RYES,,AGE017,GF,WHT,RFAPAR,RFTOT,POINT (-79.1592504629996 35.4662209750004),
2016,2017,OR,Oregon,NSCH,Service Utilization,Screening,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters",Yes,0-17 years,Male,All races,All participants,Total,%,Crude Prevalence,66.48,,,61.24,71.44,,761,41,TUTL,CSCRN,CHSCRN,RYES,,AGE017,GM,ALLRACE,RFAPAR,RFTOT,POINT (-120.155031325999 44.5674494240004),
2016,2017,NC,North Carolina,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Eye doctor or eye specialist,0-17 years,Male,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,63,37,TUTL,CPTYP,CHPTYP,REYESP,,AGE017,GM,BLK,RFAPAR,RFTOT,POINT (-79.1592504629996 35.4662209750004),
2016,2017,TN,Tennessee,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Other,0-17 years,All genders,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,0.42,,,0,4.91,,88,47,TUTL,CPTYP,CHPTYP,COTH,,AGE017,GALL,BLK,RFAPAR,RFTOT,POINT (-85.7744909139996 35.6809405800004),
2016,2017,ND,North Dakota,NSCH,Visual Function,Blind or Difficulty Seeing,Percentage of children who are blind or have problems with seeing even when wearing glasses,Yes,0-17 years,All genders,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,38,TVFUNC,CBLIND,CHBLND,RYES,,AGE017,GALL,BLK,RFAPAR,RFTOT,POINT (-100.118421048999 47.4753197790004),
2016,2017,SC,South Carolina,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Pediatrician or other general doctor?s office,0-17 years,Male,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,47.52,,,40.25,54.86,,315,45,TUTL,CPTYP,CHPTYP,RPED,,AGE017,GM,WHT,RFAPAR,RFTOT,POINT (-81.0453712069996 33.9988213030004),
2016,2017,WY,Wyoming,NSCH,Visual Function,Blind or Difficulty Seeing,Percentage of children who are blind or have problems with seeing even when wearing glasses,Yes,0-17 years,All genders,All races,All participants,Total,%,Crude Prevalence,2.63,,,1.41,4.44,,1243,56,TVFUNC,CBLIND,CHBLND,RYES,,AGE017,GALL,ALLRACE,RFAPAR,RFTOT,POINT (-108.109830352999 43.2355413430004),
2016,2017,CT,Connecticut,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Other,0-17 years,All genders,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,0.42,,,0.03,1.8,,883,9,TUTL,CPTYP,CHPTYP,COTH,,AGE017,GALL,WHT,RFAPAR,RFTOT,POINT (-72.6498409519996 41.5626610200004),
2016,2017,MT,Montana,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Pediatrician or other general doctor?s office,0-17 years,All genders,All races,All participants,Total,%,Crude Prevalence,34.68,,,30.32,39.23,,1021,30,TUTL,CPTYP,CHPTYP,RPED,,AGE017,GALL,ALLRACE,RFAPAR,RFTOT,POINT (-109.424420644999 47.0665289720004),
2016,2017,IA,Iowa,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Other,0-17 years,Female,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,1.2,,,0.44,2.62,,489,19,TUTL,CPTYP,CHPTYP,COTH,,AGE017,GF,WHT,RFAPAR,RFTOT,POINT (-93.8164905559996 42.4694009130004),
2016,2017,US,National,NSCH,Service Utilization,Need,Percentage of children who needed vision care in the past 12 months but did not receive it,Yes,0-17 years,All genders,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,31.34,,,18.17,47.15,,160,59,TUTL,CNEED,CHNEED,RYES,,AGE017,GALL,BLK,RFAPAR,RFTOT,,
2016,2017,AL,Alabama,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Eye doctor or eye specialist,0-17 years,Female,All races,All participants,Total,%,Crude Prevalence,58.12,,,51.53,64.5,,453,1,TUTL,CPTYP,CHPTYP,REYESP,,AGE017,GF,ALLRACE,RFAPAR,RFTOT,POINT (-86.6318607619996 32.8405711220004),
2016,2017,GA,Georgia,NSCH,Service Utilization,Screening,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters",Yes,0-17 years,Female,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,68.61,,,60.86,75.67,,310,13,TUTL,CSCRN,CHSCRN,RYES,,AGE017,GF,WHT,RFAPAR,RFTOT,POINT (-83.6275803459996 32.8396810930004),
2016,2017,IN,Indiana,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Eye doctor or eye specialist,0-17 years,Male,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,68.53,,,61.77,74.75,,391,18,TUTL,CPTYP,CHPTYP,REYESP,,AGE017,GM,WHT,RFAPAR,RFTOT,POINT (-86.1499601939996 39.7669104520004),
2016,2017,AK,Alaska,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Pediatrician or other general doctor?s office,0-17 years,Female,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,41.62,,,33.63,49.94,,261,2,TUTL,CPTYP,CHPTYP,RPED,,AGE017,GF,WHT,RFAPAR,RFTOT,POINT (-147.722059035999 64.8450799570005),
2016,2017,MN,Minnesota,NSCH,Service Utilization,Need,Percentage of children who needed vision care in the past 12 months but did not receive it,Yes,0-17 years,Female,Other,All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,27,TUTL,CNEED,CHNEED,RYES,,AGE017,GF,OTH,RFAPAR,RFTOT,POINT (-94.7942005029996 46.3556487360004),
2016,2017,NM,New Mexico,NSCH,Visual Function,Blind or Difficulty Seeing,Percentage of children who are blind or have problems with seeing even when wearing glasses,Yes,0-17 years,Male,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,0.82,,,0.1,2.97,,238,35,TVFUNC,CBLIND,CHBLND,RYES,,AGE017,GM,WHT,RFAPAR,RFTOT,POINT (-106.240580984999 34.5208809520004),
2016,2017,ID,Idaho,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",School,0-17 years,Male,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,27.92,,,20.93,35.81,,371,16,TUTL,CPTYP,CHPTYP,RSCHL,,AGE017,GM,WHT,RFAPAR,RFTOT,POINT (-114.363730041999 43.6826300050004),
2016,2017,MO,Missouri,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Eye doctor or eye specialist,0-17 years,All genders,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,62,29,TUTL,CPTYP,CHPTYP,REYESP,,AGE017,GALL,BLK,RFAPAR,RFTOT,POINT (-92.5663000529996 38.6357907760004),
2016,2017,ME,Maine,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Eye doctor or eye specialist,0-17 years,Female,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,23,TUTL,CPTYP,CHPTYP,REYESP,,AGE017,GF,BLK,RFAPAR,RFTOT,POINT (-68.9850313359996 45.2542288940005),
2016,2017,OR,Oregon,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Pediatrician or other general doctor?s office,0-17 years,Male,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,44.04,,,35.98,52.34,,331,41,TUTL,CPTYP,CHPTYP,RPED,,AGE017,GM,WHT,RFAPAR,RFTOT,POINT (-120.155031325999 44.5674494240004),
2016,2017,NC,North Carolina,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Clinic,0-17 years,All genders,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,1.9,,,0.74,3.96,,698,37,TUTL,CPTYP,CHPTYP,RCLNC,,AGE017,GALL,WHT,RFAPAR,RFTOT,POINT (-79.1592504629996 35.4662209750004),
2016,2017,KS,Kansas,NSCH,Visual Function,Blind or Difficulty Seeing,Percentage of children who are blind or have problems with seeing even when wearing glasses,Yes,0-17 years,Male,"Hispanic, any race",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,84,20,TVFUNC,CBLIND,CHBLND,RYES,,AGE017,GM,HISP,RFAPAR,RFTOT,POINT (-98.2007812269996 38.3477403000004),
2016,2017,MD,Maryland,NSCH,Service Utilization,Screening,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters",Yes,0-17 years,All genders,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,72.68,,,63.55,80.59,,276,24,TUTL,CSCRN,CHSCRN,RYES,,AGE017,GALL,BLK,RFAPAR,RFTOT,POINT (-76.6092601109996 39.2905809640004),
2016,2017,OH,Ohio,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Other,0-17 years,Male,Other,All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,44,39,TUTL,CPTYP,CHPTYP,COTH,,AGE017,GM,OTH,RFAPAR,RFTOT,POINT (-82.4042600559996 40.0602101410004),
2016,2017,KS,Kansas,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Other,0-17 years,Female,Other,All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,53,20,TUTL,CPTYP,CHPTYP,COTH,,AGE017,GF,OTH,RFAPAR,RFTOT,POINT (-98.2007812269996 38.3477403000004),
2016,2017,CT,Connecticut,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",School,0-17 years,All genders,"Hispanic, any race",All participants,Total,%,Crude Prevalence,15.8,,,9.89,23.39,,168,9,TUTL,CPTYP,CHPTYP,RSCHL,,AGE017,GALL,HISP,RFAPAR,RFTOT,POINT (-72.6498409519996 41.5626610200004),
2016,2017,RI,Rhode Island,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Eye doctor or eye specialist,0-17 years,Female,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,44,TUTL,CPTYP,CHPTYP,REYESP,,AGE017,GF,BLK,RFAPAR,RFTOT,POINT (-71.5224703139996 41.7082801930004),
2016,2017,MA,Massachusetts,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Pediatrician or other general doctor?s office,0-17 years,All genders,"Hispanic, any race",All participants,Total,%,Crude Prevalence,36.61,,,23.67,51.15,,105,25,TUTL,CPTYP,CHPTYP,RPED,,AGE017,GALL,HISP,RFAPAR,RFTOT,POINT (-72.0826906749996 42.2768704700004),
2016,2017,TX,Texas,NSCH,Visual Function,Blind or Difficulty Seeing,Percentage of children who are blind or have problems with seeing even when wearing glasses,Yes,0-17 years,Female,All races,All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,600,48,TVFUNC,CBLIND,CHBLND,RYES,,AGE017,GF,ALLRACE,RFAPAR,RFTOT,POINT (-99.4267702059996 31.8272404070004),
2016,2017,WV,West Virginia,NSCH,Service Utilization,Need,Percentage of children who needed vision care in the past 12 months but did not receive it,Yes,0-17 years,All genders,Other,All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,54,TUTL,CNEED,CHNEED,RYES,,AGE017,GALL,OTH,RFAPAR,RFTOT,POINT (-80.7126401349996 38.6655102020004),
2016,2017,IL,Illinois,NSCH,Visual Function,Blind or Difficulty Seeing,Percentage of children who are blind or have problems with seeing even when wearing glasses,Yes,0-17 years,Male,All races,All participants,Total,%,Crude Prevalence,1.35,,,0.45,3.09,,797,17,TVFUNC,CBLIND,CHBLND,RYES,,AGE017,GM,ALLRACE,RFAPAR,RFTOT,POINT (-88.9977101779996 40.4850102830004),
2016,2017,WI,Wisconsin,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Pediatrician or other general doctor?s office,0-17 years,Male,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,55,TUTL,CPTYP,CHPTYP,RPED,,AGE017,GM,BLK,RFAPAR,RFTOT,POINT (-89.8163707419996 44.3931911740004),
2016,2017,MD,Maryland,NSCH,Visual Function,Blind or Difficulty Seeing,Percentage of children who are blind or have problems with seeing even when wearing glasses,Yes,0-17 years,Male,Other,All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,133,24,TVFUNC,CBLIND,CHBLND,RYES,,AGE017,GM,OTH,RFAPAR,RFTOT,POINT (-76.6092601109996 39.2905809640004),
2016,2017,PA,Pennsylvania,NSCH,Service Utilization,Screening,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters",Yes,0-17 years,Male,All races,All participants,Total,%,Crude Prevalence,66.65,,,60.86,72.09,,782,42,TUTL,CSCRN,CHSCRN,RYES,,AGE017,GM,ALLRACE,RFAPAR,RFTOT,POINT (-77.8607002939996 40.7937301520004),
2016,2017,MT,Montana,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Clinic,0-17 years,Female,Other,All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,30,TUTL,CPTYP,CHPTYP,RCLNC,,AGE017,GF,OTH,RFAPAR,RFTOT,POINT (-109.424420644999 47.0665289720004),
2016,2017,AZ,Arizona,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Pediatrician or other general doctor?s office,0-17 years,Male,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,4,TUTL,CPTYP,CHPTYP,RPED,,AGE017,GM,BLK,RFAPAR,RFTOT,POINT (-111.763811276999 34.8659702800004),
2016,2017,DC,District Of Columbia,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Other,0-17 years,All genders,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,0.28,,,0.01,1.38,,423,11,TUTL,CPTYP,CHPTYP,COTH,,AGE017,GALL,WHT,RFAPAR,RFTOT,POINT (-77.0319611269996 38.8903713850004),
2016,2017,KY,Kentucky,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",School,0-17 years,All genders,All races,All participants,Total,%,Crude Prevalence,13.16,,,10.19,16.62,,898,21,TUTL,CPTYP,CHPTYP,RSCHL,,AGE017,GALL,ALLRACE,RFAPAR,RFTOT,POINT (-84.7749710479996 37.6459702710004),
2016,2017,UT,Utah,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Other,0-17 years,Male,All races,All participants,Total,%,Crude Prevalence,0.81,,,0.15,2.48,,551,49,TUTL,CPTYP,CHPTYP,COTH,,AGE017,GM,ALLRACE,RFAPAR,RFTOT,POINT (-111.587130634999 39.3607001710004),
2016,2017,AK,Alaska,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Eye doctor or eye specialist,0-17 years,Female,"Hispanic, any race",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,2,TUTL,CPTYP,CHPTYP,REYESP,,AGE017,GF,HISP,RFAPAR,RFTOT,POINT (-147.722059035999 64.8450799570005),
2016,2017,NH,New Hampshire,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Eye doctor or eye specialist,0-17 years,Male,"Hispanic, any race",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,33,TUTL,CPTYP,CHPTYP,REYESP,,AGE017,GM,HISP,RFAPAR,RFTOT,POINT (-71.5003609199996 43.6559501130004),
2016,2017,VT,Vermont,NSCH,Service Utilization,Need,Percentage of children who needed vision care in the past 12 months but did not receive it,Yes,0-17 years,Male,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,50,TUTL,CNEED,CHNEED,RYES,,AGE017,GM,WHT,RFAPAR,RFTOT,POINT (-72.5176407909996 43.6253812390004),
2016,2017,LA,Louisiana,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Eye doctor or eye specialist,0-17 years,All genders,Other,All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,58,22,TUTL,CPTYP,CHPTYP,REYESP,,AGE017,GALL,OTH,RFAPAR,RFTOT,POINT (-92.4456800709996 31.3126606440004),
2016,2017,NE,Nebraska,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Pediatrician or other general doctor?s office,0-17 years,Female,All races,All participants,Total,%,Crude Prevalence,26.42,,,20.87,32.59,,518,31,TUTL,CPTYP,CHPTYP,RPED,,AGE017,GF,ALLRACE,RFAPAR,RFTOT,POINT (-99.3657206229996 41.6410409880005),
2016,2017,LA,Louisiana,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Clinic,0-17 years,Male,All races,All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,363,22,TUTL,CPTYP,CHPTYP,RCLNC,,AGE017,GM,ALLRACE,RFAPAR,RFTOT,POINT (-92.4456800709996 31.3126606440004),
2016,2017,HI,Hawaii,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Eye doctor or eye specialist,0-17 years,Male,"Hispanic, any race",All participants,Total,%,Crude Prevalence,33.75,,,20.23,49.55,,61,15,TUTL,CPTYP,CHPTYP,REYESP,,AGE017,GM,HISP,RFAPAR,RFTOT,POINT (-157.857749402999 21.3048504350004),
2016,2017,CA,California,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Other,0-17 years,All genders,"Hispanic, any race",All participants,Total,%,Crude Prevalence,0.43,,,0.03,1.88,,334,6,TUTL,CPTYP,CHPTYP,COTH,,AGE017,GALL,HISP,RFAPAR,RFTOT,POINT (-120.999999537999 37.6386401230004),
2016,2017,VA,Virginia,NSCH,Service Utilization,Screening,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters",Yes,0-17 years,Male,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,72.8,,,67.06,78.02,,500,51,TUTL,CSCRN,CHSCRN,RYES,,AGE017,GM,WHT,RFAPAR,RFTOT,POINT (-78.4578904629996 37.5426806740004),
2016,2017,TN,Tennessee,NSCH,Service Utilization,Need,Percentage of children who needed vision care in the past 12 months but did not receive it,Yes,0-17 years,Male,"Hispanic, any race",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,47,TUTL,CNEED,CHNEED,RYES,,AGE017,GM,HISP,RFAPAR,RFTOT,POINT (-85.7744909139996 35.6809405800004),
